VariableCode,RegionCode,YearCode,AggValue
rgdpna,PAN,1962,3630.13305664063000000
rgdpna,PAN,1963,3940.10253906250000000
rgdpna,PAN,1964,4114.73291015625000000
rgdpna,PAN,1965,4491.64404296875000000
rgdpna,PAN,1966,4832.17333984375000000
rgdpna,PAN,1967,5245.46582031250000000
rgdpna,PAN,1968,5611.46191406250000000
rgdpna,PAN,1969,6085.14746093750000000
rgdpna,PAN,1970,7394.87646484375000000
rgdpna,PAN,1971,8105.04052734375000000
rgdpna,PAN,1972,8479.04101562500000000
rgdpna,PAN,1973,8937.44628906250000000
rgdpna,PAN,1974,9154.27929687500000000
rgdpna,PAN,1975,9300.53222656250000000
rgdpna,PAN,1976,9452.60644531250000000
rgdpna,PAN,1977,9558.11230468750000000
rgdpna,PAN,1978,10495.29687500000000000
rgdpna,PAN,1979,10966.07128906250000000
rgdpna,PAN,1980,12634.52050781250000000
rgdpna,PAN,1981,13761.90234375000000000
rgdpna,PAN,1982,14292.11718750000000000
rgdpna,PAN,1983,14074.35058593750000000
rgdpna,PAN,1984,14377.33007812500000000
rgdpna,PAN,1985,15107.38867187500000000
rgdpna,PAN,1986,15781.65429687500000000
rgdpna,PAN,1987,16258.77929687500000000
rgdpna,BGR,1970,27281.49218750000000000
rgdpna,BGR,1971,29162.97265625000000000
rgdpna,BGR,1972,31397.23437500000000000
rgdpna,BGR,1973,33960.75390625000000000
rgdpna,BGR,1974,36524.27343750000000000
rgdpna,BGR,1975,39746.31250000000000000
rgdpna,BGR,1976,42333.34765625000000000
rgdpna,BGR,1977,44990.94140625000000000
rgdpna,BGR,1978,47507.42578125000000000
rgdpna,BGR,1979,50658.90625000000000000
rgdpna,BGR,1980,53551.68750000000000000
rgdpna,BGR,1981,56175.80468750000000000
rgdpna,BGR,1982,57487.26562500000000000
rgdpna,BGR,1983,59459.25390625000000000
rgdpna,BGR,1984,61478.75390625000000000
rgdpna,BGR,1985,63128.50000000000000000
rgdpna,BGR,1986,65784.69531250000000000
rgdpna,BGR,1987,69767.64062500000000000
rgdpna,BGR,1988,77403.49218750000000000
rgdpna,BGR,1989,74857.00781250000000000
rgdpna,BGR,1990,68032.01562500000000000
rgdpna,BGR,1991,62286.46875000000000000
rgdpna,BGR,1992,57769.34375000000000000
rgdpna,BGR,1993,56914.16015625000000000
rgdpna,BGR,1994,57948.93359375000000000
rgdpna,BGR,1995,59606.40625000000000000
rgdpna,BGR,1996,54005.11718750000000000
rgdpna,BGR,1997,50993.87890625000000000
rgdpna,BGR,1998,53037.13281250000000000
rgdpna,BGR,1999,54257.96484375000000000
rgdpna,BGR,2000,57364.76171875000000000
rgdpna,BGR,2001,59746.21875000000000000
rgdpna,BGR,2002,62524.53515625000000000
rgdpna,BHR,1970,5874.18994140625000000
rgdpna,BHR,1971,5968.59667968750000000
rgdpna,BHR,1972,6629.44287109375000000
rgdpna,BHR,1973,7552.53027343750000000
rgdpna,BHR,1974,8192.39746093750000000
rgdpna,BHR,1975,7468.61328125000000000
rgdpna,BHR,1976,9744.76953125000000000
rgdpna,BHR,1977,11013.30957031250000000
rgdpna,GRC,1951,28514.96875000000000000
rgdpna,GRC,1952,28081.91015625000000000
rgdpna,GRC,1953,30534.98632812500000000
rgdpna,GRC,1954,31891.40234375000000000
rgdpna,GRC,1955,33595.61328125000000000
rgdpna,GRC,1956,36549.02734375000000000
rgdpna,GRC,1957,39164.28125000000000000
rgdpna,GRC,1958,40965.76562500000000000
rgdpna,GRC,1959,42487.16015625000000000
rgdpna,GRC,1960,43474.81250000000000000
rgdpna,GRC,1961,49215.16015625000000000
rgdpna,GRC,1962,49394.70312500000000000
rgdpna,GRC,1963,55245.43750000000000000
rgdpna,GRC,1964,60443.85546875000000000
rgdpna,GRC,1965,66952.46093750000000000
rgdpna,GRC,1966,71300.68750000000000000
rgdpna,GRC,1967,75343.07031250000000000
rgdpna,GRC,1968,80770.57812500000000000
rgdpna,GRC,1969,90110.61718750000000000
rgdpna,GRC,1970,98158.02343750000000000
rgdpna,GRC,1971,105854.76562500000000000
rgdpna,GRC,1972,116609.77343750000000000
rgdpna,GRC,1973,126046.28125000000000000
rgdpna,GRC,1974,117931.11718750000000000
rgdpna,GRC,1975,125439.56250000000000000
rgdpna,GRC,1976,134034.56250000000000000
rgdpna,GRC,1977,137976.51562500000000000
rgdpna,GRC,1978,147975.48437500000000000
rgdpna,GRC,1979,152832.15625000000000000
rgdpna,GRC,1980,153867.03125000000000000
rgdpna,GRC,1981,151476.35937500000000000
rgdpna,GRC,1982,149760.67187500000000000
rgdpna,GRC,1983,148145.32812500000000000
rgdpna,GRC,1984,151123.90625000000000000
rgdpna,GRC,1985,154916.43750000000000000
rgdpna,GRC,1986,155718.37500000000000000
rgdpna,GRC,1987,152200.92187500000000000
rgdpna,GRC,1988,158727.07812500000000000
rgdpna,GRC,1989,164758.70312500000000000
rgdpna,GRC,1990,164758.70312500000000000
rgdpna,GRC,1991,169866.23437500000000000
rgdpna,GRC,1992,171055.29687500000000000
rgdpna,GRC,1993,168318.40625000000000000
rgdpna,GRC,1994,171684.78125000000000000
rgdpna,GRC,1995,175289.67187500000000000
rgdpna,GRC,1996,179423.71875000000000000
rgdpna,GRC,1997,185950.43750000000000000
rgdpna,GRC,1998,192205.23437500000000000
rgdpna,GRC,1999,198777.48437500000000000
rgdpna,GRC,2000,207677.54687500000000000
rgdpna,GRC,2001,216394.14062500000000000
rgdpna,GRC,2002,223836.81250000000000000
rgdpna,PER,1950,23700.44921875000000000
rgdpna,PER,1951,25640.93945312500000000
rgdpna,PER,1952,27240.26367187500000000
rgdpna,PER,1953,28693.92187500000000000
rgdpna,PER,1954,30545.15429687500000000
rgdpna,PER,1955,32004.01367187500000000
rgdpna,PER,1956,33376.62109375000000000
rgdpna,PER,1957,35630.08203125000000000
rgdpna,PER,1958,35427.73437500000000000
rgdpna,PER,1959,36730.24609375000000000
rgdpna,PER,1960,41201.29296875000000000
rgdpna,PER,1961,44242.50000000000000000
rgdpna,PER,1962,47939.75781250000000000
rgdpna,PER,1963,49711.58203125000000000
rgdpna,PER,1964,52993.19921875000000000
rgdpna,PER,1965,55608.08593750000000000
rgdpna,PER,1966,60280.92578125000000000
rgdpna,PER,1967,62563.40234375000000000
rgdpna,PER,1968,62785.46093750000000000
rgdpna,PER,1969,65148.99218750000000000
rgdpna,PER,1970,68961.79687500000000000
rgdpna,PER,1971,71844.46875000000000000
rgdpna,PER,1972,73907.35156250000000000
rgdpna,PER,1973,77871.57812500000000000
rgdpna,PER,1974,85072.78125000000000000
rgdpna,PER,1975,87975.16406250000000000
rgdpna,PER,1976,89700.17187500000000000
rgdpna,PER,1977,90056.12500000000000000
rgdpna,PER,1978,90329.92968750000000000
rgdpna,PER,1979,95559.70312500000000000
rgdpna,PER,1980,99858.52343750000000000
rgdpna,PER,1981,104266.85937500000000000
rgdpna,PER,1982,104485.91406250000000000
rgdpna,PER,1983,91288.26562500000000000
rgdpna,ARM,1990,11354.47558593750000000
rgdpna,ARM,1991,10028.41406250000000000
rgdpna,ARM,1992,5840.91064453125000000
rgdpna,ARM,1993,5326.27783203125000000
rgdpna,ARM,1994,5610.01806640625000000
rgdpna,ARM,1995,5996.61523437500000000
rgdpna,ARM,1996,6350.42041015625000000
rgdpna,ARM,1997,6561.31835937500000000
rgdpna,ARM,1998,7042.93310546875000000
rgdpna,ARM,1999,7272.19726562500000000
rgdpna,ARM,2000,7700.93847656250000000
rgdpna,ARM,2001,8436.89550781250000000
rgdpna,ARM,2002,9706.68066406250000000
rgdpna,GAB,1966,4531.64453125000000000
rgdpna,GAB,1967,5179.33007812500000000
rgdpna,GAB,1968,5368.17578125000000000
rgdpna,GAB,1969,5961.31982421875000000
rgdpna,GAB,1970,6547.01855468750000000
rgdpna,GAB,1971,7218.65966796875000000
rgdpna,GAB,1972,8037.03662109375000000
rgdpna,GAB,1973,8855.40234375000000000
rgdpna,GAB,1974,12352.14453125000000000
rgdpna,GAB,1975,14722.53515625000000000
rgdpna,GAB,1976,19967.48828125000000000
rgdpna,GAB,1977,17455.16015625000000000
rgdpna,GAB,1978,13257.33300781250000000
rgdpna,GAB,1979,13320.22656250000000000
rgdpna,GAB,1980,13660.28320312500000000
rgdpna,GAB,1981,14356.31933593750000000
rgdpna,GAB,1982,13911.62988281250000000
rgdpna,GAB,1983,14691.82714843750000000
rgdpna,GAB,1984,15795.02246093750000000
rgdpna,GAB,1985,15426.53222656250000000
rgdpna,GAB,1986,15302.56542968750000000
rgdpna,GAB,1987,12678.78125000000000000
rgdpna,GAB,1988,14307.41503906250000000
rgdpna,GAB,1989,15530.02832031250000000
rgdpna,GAB,1990,16336.38378906250000000
rgdpna,GAB,1991,17334.94531250000000000
rgdpna,GAB,1992,16799.27148437500000000
rgdpna,GAB,1993,17200.31054687500000000
rgdpna,GAB,1994,18142.52929687500000000
rgdpna,GAB,1995,19044.87109375000000000
rgdpna,GAB,1996,19735.29882812500000000
rgdpna,GAB,1997,20867.78125000000000000
rgdpna,GAB,1998,21484.96484375000000000
rgdpna,GAB,1999,19203.71679687500000000
rgdpna,GAB,2000,18951.01953125000000000
rgdpna,GAB,2001,19196.72851562500000000
rgdpna,GAB,2002,19048.76367187500000000
rgdpna,MYS,1955,13913.66113281250000000
rgdpna,MYS,1956,14592.74023437500000000
rgdpna,MYS,1957,14816.30761718750000000
rgdpna,MYS,1958,14616.11523437500000000
rgdpna,MYS,1959,16109.57031250000000000
rgdpna,MYS,1960,17351.14453125000000000
rgdpna,MYS,1961,18614.94726562500000000
rgdpna,MYS,1962,19756.90039062500000000
rgdpna,MYS,1963,21066.74804687500000000
rgdpna,MYS,1964,22119.15429687500000000
rgdpna,MYS,1965,23750.92968750000000000
rgdpna,MYS,1966,25451.41796875000000000
rgdpna,MYS,1967,26333.78125000000000000
rgdpna,MYS,1968,28252.77343750000000000
rgdpna,MYS,1969,29677.05859375000000000
rgdpna,MYS,1970,31402.88281250000000000
rgdpna,MYS,1971,38604.07031250000000000
rgdpna,MYS,1972,42228.39453125000000000
rgdpna,MYS,1973,47169.57421875000000000
rgdpna,MYS,1974,51093.44921875000000000
rgdpna,MYS,1975,51502.74218750000000000
rgdpna,MYS,1976,57458.25781250000000000
rgdpna,MYS,1977,61913.03125000000000000
rgdpna,MYS,1978,66032.65625000000000000
rgdpna,MYS,1979,72206.11718750000000000
rgdpna,MYS,1980,77581.31250000000000000
rgdpna,MYS,1981,82966.96875000000000000
rgdpna,MYS,1982,87923.85937500000000000
rgdpna,MYS,1983,93389.68750000000000000
rgdpna,MYS,1984,100638.53906250000000000
rgdpna,MYS,1985,99556.17968750000000000
rgdpna,MYS,1986,100654.22656250000000000
rgdpna,MYS,1987,106079.96875000000000000
rgdpna,MYS,1988,115413.35937500000000000
rgdpna,MYS,1989,126008.63281250000000000
rgdpna,MYS,1990,137361.56250000000000000
rgdpna,MYS,1991,150473.37500000000000000
rgdpna,MYS,1992,163843.10937500000000000
rgdpna,MYS,1993,180055.28125000000000000
rgdpna,MYS,1994,196642.06250000000000000
rgdpna,MYS,1995,215970.17187500000000000
rgdpna,MYS,1996,237573.01562500000000000
rgdpna,MYS,1997,254969.87500000000000000
rgdpna,MYS,1998,236205.59375000000000000
rgdpna,MYS,1999,250702.96875000000000000
rgdpna,MYS,2000,272912.40625000000000000
rgdpna,MYS,2001,274325.21875000000000000
rgdpna,MYS,2002,289114.06250000000000000
rgdpna,SLV,1978,1494.26379394531000000
rgdpna,SLV,1979,1468.57788085938000000
rgdpna,SLV,1980,1340.96411132813000000
rgdpna,SLV,1981,1230.06652832031000000
rgdpna,SLV,1982,1161.16320800781000000
rgdpna,SLV,1983,1170.13281250000000000
rgdpna,SLV,1984,1197.04187011719000000
rgdpna,SLV,1985,1220.68908691406000000
rgdpna,SLV,1986,1228.43566894531000000
rgdpna,SLV,1987,1261.46032714844000000
rgdpna,SLV,1988,1281.84594726563000000
rgdpna,SLV,1989,1295.30041503906000000
rgdpna,SLV,1990,1339.33325195313000000
rgdpna,SLV,1991,1387.23339843750000000
rgdpna,SLV,1992,1491.87707519531000000
rgdpna,SLV,1993,1601.82128906250000000
rgdpna,SLV,1994,1698.73730468750000000
rgdpna,SLV,1995,1807.39831542969000000
rgdpna,SLV,1996,1838.22509765625000000
rgdpna,SLV,1997,1916.28234863281000000
rgdpna,SLV,1998,1988.11853027344000000
rgdpna,SLV,1999,2056.69067382813000000
rgdpna,SLV,2000,2100.96411132813000000
rgdpna,SLV,2001,2136.86816406250000000
rgdpna,SLV,2002,2186.88574218750000000
rgdpna,SRB,1990,92243.40625000000000000
rgdpna,SRB,1991,81484.07031250000000000
rgdpna,SRB,1992,58554.56250000000000000
rgdpna,SRB,1993,40736.74218750000000000
rgdpna,CHE,1950,70019.67187500000000000
rgdpna,CHE,1951,75692.78125000000000000
rgdpna,CHE,1952,76317.78906250000000000
rgdpna,CHE,1953,79019.73437500000000000
rgdpna,CHE,1954,83442.83593750000000000
rgdpna,CHE,1955,89077.48437500000000000
rgdpna,CHE,1956,94981.37500000000000000
rgdpna,CHE,1957,98760.25000000000000000
rgdpna,CHE,1958,96644.85156250000000000
rgdpna,CHE,1959,102750.65625000000000000
rgdpna,CHE,1960,109933.39843750000000000
rgdpna,CHE,1961,118846.92187500000000000
rgdpna,CHE,1962,124539.26562500000000000
rgdpna,CHE,1963,130616.23437500000000000
rgdpna,CHE,1964,137481.67187500000000000
rgdpna,CHE,1965,141856.68750000000000000
rgdpna,CHE,1966,145347.09375000000000000
rgdpna,CHE,1967,149789.43750000000000000
rgdpna,CHE,1968,155164.46875000000000000
rgdpna,CHE,1969,163904.90625000000000000
rgdpna,CHE,1970,174356.90625000000000000
rgdpna,CHE,1971,181462.71875000000000000
rgdpna,CHE,1972,187270.43750000000000000
rgdpna,CHE,1973,192982.01562500000000000
rgdpna,CHE,1974,195789.73437500000000000
rgdpna,CHE,1975,181530.01562500000000000
rgdpna,CHE,1976,178981.92187500000000000
rgdpna,CHE,1977,183337.71875000000000000
rgdpna,CHE,1978,184087.73437500000000000
rgdpna,CHE,1979,188674.29687500000000000
rgdpna,CHE,1980,197357.04687500000000000
rgdpna,CHE,1981,200517.39062500000000000
rgdpna,CHE,1982,197891.78125000000000000
rgdpna,CHE,1983,199156.46875000000000000
rgdpna,CHE,1984,205148.01562500000000000
rgdpna,CHE,1985,212684.31250000000000000
rgdpna,CHE,1986,216637.34375000000000000
rgdpna,CHE,1987,220072.07812500000000000
rgdpna,CHE,1988,227285.15625000000000000
rgdpna,CHE,1989,237128.40625000000000000
rgdpna,CHE,1990,245841.98437500000000000
rgdpna,CHE,1991,243590.51562500000000000
rgdpna,CHE,1992,243483.98437500000000000
rgdpna,CHE,1993,243177.25000000000000000
rgdpna,CHE,1994,246265.00000000000000000
rgdpna,CHE,1995,247449.20312500000000000
rgdpna,CHE,1996,248648.53125000000000000
rgdpna,CHE,1997,253726.46875000000000000
rgdpna,CHE,1998,260663.84375000000000000
rgdpna,CHE,1999,264302.96875000000000000
rgdpna,CHE,2000,274006.03125000000000000
rgdpna,CHE,2001,277412.31250000000000000
rgdpna,CHE,2002,277926.56250000000000000
rgdpna,JAM,1953,2903.93823242188000000
rgdpna,JAM,1954,3229.73071289063000000
rgdpna,JAM,1955,3548.23608398438000000
rgdpna,JAM,1956,3918.28906250000000000
rgdpna,JAM,1957,4418.98925781250000000
rgdpna,JAM,1958,4532.05175781250000000
rgdpna,JAM,1959,4679.23974609375000000
rgdpna,JAM,1960,4957.13574218750000000
rgdpna,JAM,1961,5183.70458984375000000
rgdpna,JAM,1962,5297.83837890625000000
rgdpna,JAM,1963,5668.88281250000000000
rgdpna,JAM,1964,6010.33496093750000000
rgdpna,JAM,1965,6255.39599609375000000
rgdpna,JAM,1966,6352.73339843750000000
rgdpna,JAM,1967,6402.86865234375000000
rgdpna,JAM,1968,6518.12841796875000000
rgdpna,JAM,1969,6772.31396484375000000
rgdpna,JAM,1970,7693.82861328125000000
rgdpna,JAM,1971,7925.88769531250000000
rgdpna,JAM,1972,8651.31542968750000000
rgdpna,JAM,1973,8761.69042968750000000
rgdpna,JAM,1974,8421.20703125000000000
rgdpna,JAM,1975,8395.46582031250000000
rgdpna,JAM,1976,7853.34472656250000000
rgdpna,JAM,1977,7666.52734375000000000
rgdpna,JAM,1978,7708.25927734375000000
rgdpna,JAM,1979,7566.29345703125000000
rgdpna,JAM,1980,7132.98681640625000000
rgdpna,JAM,1981,7315.51367187500000000
rgdpna,JAM,1982,7405.21728515625000000
rgdpna,JAM,1983,7574.48388671875000000
rgdpna,JAM,1984,7509.74121093750000000
rgdpna,JAM,1985,7161.06787109375000000
rgdpna,JAM,1986,7281.58251953125000000
rgdpna,JAM,1987,7843.79687500000000000
rgdpna,JAM,1988,8070.10791015625000000
rgdpna,JAM,1989,8621.99707031250000000
rgdpna,JAM,1990,9092.59667968750000000
rgdpna,JAM,1991,9172.07714843750000000
rgdpna,JAM,1992,10119.63867187500000000
rgdpna,JAM,1993,10318.72949218750000000
rgdpna,JAM,1994,10410.77050781250000000
rgdpna,JAM,1995,10517.92578125000000000
rgdpna,JAM,1996,10550.92187500000000000
rgdpna,JAM,1997,10447.07031250000000000
rgdpna,JAM,1998,10318.94335937500000000
rgdpna,JAM,1999,10420.97265625000000000
rgdpna,JAM,2000,10493.02246093750000000
rgdpna,JAM,2001,10627.42089843750000000
rgdpna,JAM,2002,10699.14355468750000000
rgdpna,SEN,1972,7709.76367187500000000
rgdpna,SEN,1973,7278.96044921875000000
rgdpna,SEN,1974,7584.63378906250000000
rgdpna,SEN,1975,8156.65429687500000000
rgdpna,SEN,1976,8884.19335937500000000
rgdpna,SEN,1977,8644.65917968750000000
rgdpna,SEN,1978,8104.81494140625000000
rgdpna,SEN,1979,8885.98046875000000000
rgdpna,SEN,1980,8593.46679687500000000
rgdpna,SEN,1981,8491.51855468750000000
rgdpna,SEN,1982,9794.10546875000000000
rgdpna,SEN,1983,10007.41308593750000000
rgdpna,SEN,1984,9606.67773437500000000
rgdpna,SEN,1985,9969.77050781250000000
rgdpna,SEN,1986,10423.83300781250000000
rgdpna,SEN,1987,10840.25292968750000000
rgdpna,SEN,1988,11388.42187500000000000
rgdpna,SEN,1989,11228.44140625000000000
rgdpna,SEN,1990,11666.81933593750000000
rgdpna,SEN,1991,11620.55078125000000000
rgdpna,SEN,1992,11877.77441406250000000
rgdpna,SEN,1993,11614.27734375000000000
rgdpna,SEN,1994,11947.57031250000000000
rgdpna,SEN,1995,12512.20703125000000000
rgdpna,BHS,1970,3001.43505859375000000
rgdpna,BHS,1971,3050.25366210938000000
rgdpna,BHS,1972,2943.57617187500000000
rgdpna,BHS,1973,3166.33325195313000000
rgdpna,BHS,1974,2635.83862304688000000
rgdpna,BHS,1975,2245.65209960938000000
rgdpna,BHS,1976,2362.09326171875000000
rgdpna,BHS,1977,2578.34130859375000000
rgdpna,BHS,1978,2943.93774414063000000
rgdpna,BHS,1979,3713.46215820313000000
rgdpna,BHS,1980,3954.66210937500000000
rgdpna,BHS,1981,3589.78881835938000000
rgdpna,BHS,1982,3830.26513671875000000
rgdpna,BHS,1983,3968.04174804688000000
rgdpna,BHS,1984,4530.35888671875000000
rgdpna,BHS,1985,4749.13818359375000000
rgdpna,BHS,1986,4834.47998046875000000
rgdpna,BHS,1987,4978.76611328125000000
rgdpna,BHS,1988,5093.76123046875000000
rgdpna,BHS,1989,5436.43505859375000000
rgdpna,BHS,1990,5349.60644531250000000
rgdpna,BHS,1991,5126.02636718750000000
rgdpna,BHS,1992,4929.79687500000000000
rgdpna,BHS,1993,4944.95458984375000000
rgdpna,BHS,1994,5100.81835937500000000
rgdpna,BHS,1995,5324.06835937500000000
rgdpna,BHS,1996,5548.96630859375000000
rgdpna,BHS,1997,5885.78955078125000000
rgdpna,BHS,1998,6339.61767578125000000
rgdpna,BHS,1999,6550.21728515625000000
rgdpna,BHS,2000,6822.00634765625000000
rgdpna,BHS,2001,7001.11865234375000000
rgdpna,BHS,2002,7190.47656250000000000
rgdpna,LTU,1990,44382.49609375000000000
rgdpna,LTU,1991,41863.27343750000000000
rgdpna,LTU,1992,32963.83203125000000000
rgdpna,LTU,1993,27614.61523437500000000
rgdpna,LTU,1994,24917.76367187500000000
rgdpna,LTU,1995,25542.16406250000000000
rgdpna,LTU,1996,26880.36328125000000000
rgdpna,LTU,1997,29068.49023437500000000
rgdpna,LTU,1998,31284.47460937500000000
rgdpna,LTU,1999,30964.90625000000000000
rgdpna,LTU,2000,32086.26171875000000000
rgdpna,LTU,2001,34235.91406250000000000
rgdpna,LTU,2002,36576.96484375000000000
rgdpna,NOR,1996,225905.48437500000000000
rgdpna,NOR,1997,238087.73437500000000000
rgdpna,NOR,1998,244475.03125000000000000
rgdpna,NOR,1999,249427.54687500000000000
rgdpna,NOR,2000,257542.79687500000000000
rgdpna,NOR,2001,262668.15625000000000000
rgdpna,NOR,2002,266613.62500000000000000
rgdpna,THA,1950,18514.69140625000000000
rgdpna,THA,1951,17654.78710937500000000
rgdpna,THA,1952,17208.09570312500000000
rgdpna,THA,1953,15539.29589843750000000
rgdpna,THA,1954,17024.07226562500000000
rgdpna,THA,1955,15792.84082031250000000
rgdpna,THA,1956,16537.37695312500000000
rgdpna,THA,1957,18895.96093750000000000
rgdpna,THA,1958,19267.60546875000000000
rgdpna,THA,1959,21446.53320312500000000
rgdpna,THA,1960,24061.17578125000000000
rgdpna,THA,1961,25331.41601562500000000
rgdpna,THA,1962,27375.81640625000000000
rgdpna,THA,1963,29663.96484375000000000
rgdpna,THA,1964,31624.25390625000000000
rgdpna,THA,1965,34110.66406250000000000
rgdpna,THA,1966,38274.55859375000000000
rgdpna,THA,1967,41255.33203125000000000
rgdpna,THA,1968,44630.05078125000000000
rgdpna,THA,1969,48492.26562500000000000
rgdpna,THA,1970,66945.07812500000000000
rgdpna,THA,1971,70267.09375000000000000
rgdpna,THA,1972,73129.03125000000000000
rgdpna,THA,1973,80339.33593750000000000
rgdpna,THA,1974,83836.78125000000000000
rgdpna,THA,1975,87899.64843750000000000
rgdpna,THA,1976,96140.61718750000000000
rgdpna,THA,1977,105657.33593750000000000
rgdpna,THA,1978,116686.71093750000000000
rgdpna,THA,1979,122886.57031250000000000
rgdpna,THA,1980,128766.53125000000000000
rgdpna,THA,1981,136372.59375000000000000
rgdpna,THA,1982,143671.73437500000000000
rgdpna,THA,1983,151694.65625000000000000
rgdpna,THA,1984,160420.78125000000000000
rgdpna,THA,1985,167875.92187500000000000
rgdpna,THA,1986,177165.89062500000000000
rgdpna,THA,1987,194030.21875000000000000
rgdpna,THA,1988,219813.17187500000000000
rgdpna,THA,1989,246616.28125000000000000
rgdpna,THA,1990,274096.37500000000000000
rgdpna,THA,1991,297179.25000000000000000
rgdpna,THA,1992,324669.46875000000000000
rgdpna,THA,1993,352891.18750000000000000
rgdpna,THA,1994,381175.25000000000000000
rgdpna,THA,1995,412195.50000000000000000
rgdpna,THA,1996,435541.93750000000000000
rgdpna,THA,1997,423524.62500000000000000
rgdpna,THA,1998,391123.40625000000000000
rgdpna,THA,1999,409045.93750000000000000
rgdpna,THA,2000,427546.34375000000000000
rgdpna,THA,2001,442032.21875000000000000
rgdpna,THA,2002,469395.40625000000000000
rgdpna,BOL,1950,8539.91992187500000000
rgdpna,BOL,1951,9321.88476562500000000
rgdpna,BOL,1952,9363.03515625000000000
rgdpna,BOL,1953,7867.63330078125000000
rgdpna,BOL,1954,8088.32177734375000000
rgdpna,BOL,1955,8890.12792968750000000
rgdpna,BOL,1956,8493.77929687500000000
rgdpna,BOL,1957,8511.66210937500000000
rgdpna,BOL,1958,8400.59082031250000000
rgdpna,BOL,1959,8604.09960937500000000
rgdpna,BOL,1960,8979.51074218750000000
rgdpna,BOL,1961,9145.10351562500000000
rgdpna,BOL,1962,9721.69140625000000000
rgdpna,BOL,1963,10375.13964843750000000
rgdpna,BOL,1964,10872.44824218750000000
rgdpna,BOL,1965,11373.25488281250000000
rgdpna,BOL,1966,12171.09472656250000000
rgdpna,BOL,1967,13160.11035156250000000
rgdpna,BOL,1968,11373.25488281250000000
rgdpna,BOL,1969,11717.95996093750000000
rgdpna,BOL,1970,11563.99804687500000000
rgdpna,LVA,1990,27379.98242187500000000
rgdpna,LVA,1991,23930.14062500000000000
rgdpna,LVA,1992,16248.46191406250000000
rgdpna,LVA,1993,14396.17382812500000000
rgdpna,LVA,1994,14712.77343750000000000
rgdpna,LVA,1995,14588.64062500000000000
rgdpna,LVA,1996,15212.15234375000000000
rgdpna,LVA,1997,16597.70312500000000000
rgdpna,LVA,1998,17499.93359375000000000
rgdpna,LVA,1999,18032.07812500000000000
rgdpna,LVA,2000,19068.73828125000000000
rgdpna,LVA,2001,20470.07421875000000000
rgdpna,LVA,2002,21948.92968750000000000
rgdpna,NZL,1950,20256.24218750000000000
rgdpna,NZL,1951,19873.53320312500000000
rgdpna,NZL,1952,19871.75781250000000000
rgdpna,NZL,1953,20294.46484375000000000
rgdpna,NZL,1954,22686.93554687500000000
rgdpna,NZL,1955,23601.99414062500000000
rgdpna,NZL,1956,23935.19335937500000000
rgdpna,NZL,1957,25183.37500000000000000
rgdpna,NZL,1958,25350.10937500000000000
rgdpna,NZL,1959,26322.21484375000000000
rgdpna,NZL,1960,30498.12695312500000000
rgdpna,NZL,1961,32097.21289062500000000
rgdpna,NZL,1962,32765.67187500000000000
rgdpna,NZL,1963,34850.03906250000000000
rgdpna,NZL,1964,36657.80468750000000000
rgdpna,NZL,1965,39204.96093750000000000
rgdpna,NZL,1966,41676.30078125000000000
rgdpna,NZL,1967,39446.28906250000000000
rgdpna,NZL,1968,39310.43750000000000000
rgdpna,NZL,1969,43165.49609375000000000
rgdpna,NZL,1970,42975.31640625000000000
rgdpna,NZL,1971,44602.12890625000000000
rgdpna,NZL,1972,46885.36328125000000000
rgdpna,NZL,1973,50542.55078125000000000
rgdpna,NZL,1974,53571.78906250000000000
rgdpna,NZL,1975,52644.09375000000000000
rgdpna,NZL,1976,53133.05859375000000000
rgdpna,NZL,1977,51041.56250000000000000
rgdpna,NZL,1978,50721.72656250000000000
rgdpna,NZL,1979,50688.23437500000000000
rgdpna,NZL,1980,51142.03515625000000000
rgdpna,NZL,1981,52805.68750000000000000
rgdpna,NZL,1982,55086.40625000000000000
rgdpna,NZL,1983,56595.16406250000000000
rgdpna,NZL,1984,59386.61718750000000000
rgdpna,NZL,1985,59844.60156250000000000
rgdpna,NZL,1986,61097.99609375000000000
rgdpna,NZL,1987,61363.70312500000000000
rgdpna,NZL,1988,62485.01953125000000000
rgdpna,NZL,1989,62816.14062500000000000
rgdpna,NZL,1990,63019.30859375000000000
rgdpna,NZL,1991,62329.15234375000000000
rgdpna,NZL,1992,63019.30859375000000000
rgdpna,NZL,1993,67030.76562500000000000
rgdpna,NZL,1994,70390.05468750000000000
rgdpna,NZL,1995,73329.05468750000000000
rgdpna,NZL,1996,75708.93750000000000000
rgdpna,NZL,1997,77767.78125000000000000
rgdpna,NZL,1998,78786.74218750000000000
rgdpna,NZL,1999,82819.13281250000000000
rgdpna,NZL,2000,84687.21093750000000000
rgdpna,NZL,2001,87720.03906250000000000
rgdpna,NZL,2002,92004.45312500000000000
rgdpna,PAK,1950,28516.78320312500000000
rgdpna,PAK,1951,28901.28125000000000000
rgdpna,PAK,1952,29671.16796875000000000
rgdpna,PAK,1953,32418.04296875000000000
rgdpna,PAK,1954,32143.09179687500000000
rgdpna,FJI,1960,759.23388671875000000
rgdpna,FJI,1961,782.67211914062500000
rgdpna,FJI,1962,812.01977539062500000
rgdpna,FJI,1963,865.36901855468800000
rgdpna,FJI,1964,908.34674072265600000
rgdpna,FJI,1965,883.24468994140600000
