year,month,gainer,gaintype,procedur,entity,contgain,area,pop,portion,loser,losetype,contlose,entry,exit,number,indep,conflict,version,agreement,dyad,rivnumb,rivalry,totdisp,rivtyp2,rivtypold,ps,rivals,begin,conttype,col.conttype,any.cont,cap_gainer,pop_gainer,cap_loser,pop_loser,caprat,polity.gainer,polity.loser,joint.dem,settle,new.border.settle1,new.border.settle5,tenure.loser,tenure.gainer,simul.transfers,prev.transfers,flow1,flow2,flow1.lag1,flow2.lag1,flow1.lead1,flow2.lead1,gainer_loser_lead3,loser_gainer_lead3,gainer_loser_lead5,loser_gainer_lead5,gainer_loser_lag3,loser_gainer_lag3,gainer_loser_lag5,loser_gainer_lag5,agg_lead3,agg_lead5,agg_lag3,agg_lag5,kmdist,gdp.loser,gdp.gainer,agg_pop,agg_gdp,fta,gatt1,gatt2,comlang,comcol,colony,curcol,currencyu,joint.gatt.any,joint.gatt.formal
1907.0,3,800.0,1,3,810,1,35641.0,NA,0,220.0,0,0,0,0,424,0,0,4.01,1.0,220800.0,NA,NA,NA,NA,NA,0.25,0.0,NA,0.0,1.0,1.0,0.0031306,7996e3,0.0703614,3927e4,22.47537213313742,-10.0,8.0,0.0,NA,0.0,0.0,1.0,39.0,2,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9517,207504.13507713596,NA,47266e3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863.0,12,220.0,0,2,811,0,83861.0,1000000,1,811.0,1,NA,0,0,161,0,0,4.01,0.0,220811.0,NA,NA,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,0.1023744,3771e4,NA,NA,NA,-6.0,NA,0.0,NA,NA,NA,NA,NA,1,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9995,NA,128069.936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1893.0,12,220.0,0,1,812,0,255e3,600000,1,812.0,1,NA,0,0,342,0,1,4.01,0.0,220812.0,NA,NA,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,0.0946154,3838e4,NA,NA,NA,7.0,NA,NA,NA,NA,NA,NA,0.0,1,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9336,NA,167434.81646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862.0,6,220.0,0,3,8151,0,22380.0,502116,0,815.0,1,1,0,0,158,0,1,4.01,1.0,220815.0,NA,NA,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,0.1061196,3752e4,NA,NA,NA,-6.0,NA,0.0,NA,NA,NA,15.0,NA,1,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10152,NA,123588.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1867.0,NA,220.0,0,1,8151,0,33864.0,477000,0,815.0,1,1,0,0,181,0,1,4.01,0.0,220815.0,NA,NA,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,0.1166648,3823e4,NA,NA,NA,-6.0,NA,0.0,NA,NA,NA,20.0,NA,1,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10152,NA,119279.068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1874.0,3,220.0,0,1,8151,0,33864.0,477000,0,815.0,1,1,0,0,220,0,1,4.01,0.0,220815.0,NA,NA,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,0.1045917,3649e4,NA,NA,NA,3.0,NA,0.0,NA,NA,NA,27.0,0.0,1,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10152,NA,135472.66733456208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1883.0,8,220.0,0,2,815,0,9e4,9000000,1,815.0,1,NA,0,0,264,0,1,4.01,0.0,220815.0,NA,NA,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,0.110877,3786e4,NA,NA,NA,7.0,NA,NA,NA,NA,NA,0.0,0.0,1,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10152,NA,149068.9356116361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1821.0,11,235.0,0,3,165,0,269810.0,70000,1,230.0,0,0,0,0,43,0,0,4.01,1.0,230235.0,NA,NA,NA,NA,NA,NA,0.0,1816.0,1.0,1.0,1.0,0.0099828,2859e3,0.0342722,11498e3,3.433124974956926,-3.0,-4.0,0.0,1.0,0.0,0.0,NA,NA,1,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,523,NA,NA,14357e3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1899.0,12,255.0,0,3,980,0,405.0,15069,0,230.0,0,0,0,0,388,0,0,4.01,1.0,230255.0,NA,NA,NA,NA,NA,0.5,0.0,NA,0.0,1.0,1.0,0.1267223,55248e3,0.0164216,1848e4,0.12958729442252864,1.0,4.0,0.0,NA,0.0,0.0,0.0,11.0,1,0.0,12.41,16.2,8.4,11.24,12.56,19.07,14.986666666666668,18.303333333333335,16.2,19.782,6.1691941,9.870000000000001,6.03551646,9.132,33.290000000000006,35.982,16.039194100000003,18.264,1870,55846.40903267691,276221.5799093883,73728e3,332067.9889420652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1976.0,4,435.0,1,3,609,1,88667.0,NA,0,230.0,0,0,0,0,804,0,0,4.01,1.0,230435.0,NA,NA,NA,NA,NA,NA,0.0,1976.0,5.0,0.0,1.0,1.975e-4,1405e3,0.0117311,35971e3,59.3979746835443,-7.0,1.0,0.0,NA,0.0,0.0,0.0,16.0,1,0.0,22.62,13.95,24.76,4.56,24.12,14.18,17.773333333333333,18.74,31.808,18.451999999999998,26.96,3.6766666666666667,20.778000000000002,2.808,36.513333333333335,50.26,30.636666666666667,5.616,2719,638255.875,4408.62890625,37376e3,642664.50390625,0.0,art33,art26:5,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1860.0,9,230.0,0,2,605,0,1505.0,NA,1,600.0,1,1,0,0,143,0,0,4.01,0.0,230600.0,618,230600,1,ISOLATED,ISOLATED,NA,1.0,1847.0,3.0,1.0,1.0,0.0219517,1564e4,0.00188,1976e3,0.0856425698237494,-6.0,-6.0,0.0,NA,0.0,0.0,NA,NA,1,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,822,NA,33273.00114051912,17616e3,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA
1912.0,11,230.0,0,2,602,1,26e3,600000,1,600.0,1,1,0,0,438,0,0,4.01,0.0,230600.0,NA,NA,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,0.0147223,2006e4,-9.0,NA,-611.3175251149617,6.0,-6.0,0.0,NA,0.0,0.0,NA,0.0,1,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,822,NA,68655.45763513514,NA,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA
1956.0,4,600.0,1,3,602,1,19656.0,1045000,0,230.0,0,1,0,0,671,0,0,4.01,1.0,230600.0,NA,NA,NA,NA,NA,0.0,0.0,1956.0,1.0,1.0,1.0,0.0015641,10396e3,0.0107137,29445e3,6.849753852055495,-5.0,-7.0,0.0,NA,0.0,0.0,17.0,0.0,1,2.0,8.6,2.3,2.06,3.82,10.6,1.0,13.8,4.0,13.799999999999999,6.5600000000000005,1.4466666666666668,2.973333333333333,NA,NA,17.8,20.36,4.42,NA,822,191466.90625,19176.8984375,39841e3,210643.8046875,0.0,out,out,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1958.0,4,600.0,1,3,602,1,13219.0,9000,1,230.0,0,0,0,0,682,0,0,4.01,1.0,230600.0,621,230600,8,RIVALRY,ENDURING,0.0,1.0,1956.0,1.0,1.0,1.0,0.0016877,10987e3,0.0107715,29943e3,6.382354683889316,-5.0,-7.0,0.0,NA,0.0,0.0,19.0,2.0,1,3.0,18.5,6.0,10.6,1.0,12.3,5.0,13.299999999999999,8.6,16.12,8.3,7.086666666666666,2.373333333333333,4.708,2.444,21.9,24.42,9.459999999999999,4.888,822,208623.5,20570.5703125,4093e4,229194.0703125,0.0,out,out,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1969.0,6,600.0,1,3,605,1,1505.0,51517,1,230.0,0,0,0,0,760,0,0,4.01,1.0,230600.0,621,230600,8,RIVALRY,ENDURING,0.0,1.0,1956.0,1.0,1.0,1.0,0.0021167,14598e3,0.0100786,33427e3,4.7614683233334905,-9.0,-7.0,0.0,NA,0.0,0.0,30.0,8.0,1,4.0,24.94,17.46,19.22,19.2,26.32,20.52,33.07,26.96333333333333,51.328,43.11,21.706666666666667,14.1,24.064,11.04,60.03333333333333,94.438,35.806666666666665,22.08,822,459052.84375,42891.47265625,48025e3,501944.31640625,0.0,art33,out,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1976.0,4,600.0,1,3,609,1,177667.0,NA,0,230.0,0,0,0,0,807,0,0,4.01,1.0,230600.0,621,230600,8,RIVALRY,ENDURING,0.0,1.0,1956.0,1.0,0.0,1.0,0.002686,17446e3,0.0117311,35971e3,4.367498138495905,-9.0,1.0,0.0,NA,0.0,0.0,0.0,15.0,1,5.0,91.63,166.0,96.9,110.95,135.77,276.86,156.53666666666666,309.27666666666664,174.548,316.234,84.77666666666667,81.87,65.444,61.196,465.8133333333333,490.782,166.64666666666668,122.392,822,638255.875,63248.2578125,53417e3,701504.1328125,0.0,art33,out,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1919.0,9,235.0,0,3,541,0,1040.0,NA,0,255.0,0,0,0,0,483,0,1,4.01,1.0,235255.0,NA,NA,NA,NA,NA,0.5,0.0,NA,0.0,0.0,0.0,0.0023447,602e4,0.0768506,62897e3,32.77630400477673,7.0,6.0,1.0,NA,0.0,0.0,0.0,0.0,1,0.0,NA,NA,NA,NA,4.96,0.54,0.9,6.4366666666666665,1.334,9.116,NA,NA,NA,NA,7.336666666666667,10.45,NA,NA,2344,279952.89944286254,12155.124876266404,68917e3,292108.02431912895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1961.0,8,434.0,1,1,434,1,2.0,12,0,235.0,0,0,0,0,709,0,0,4.01,0.0,235434.0,638,235434,1,ISOLATED,ISOLATED,NA,1.0,NA,0.0,0.0,0.0,1.202e-4,2106e3,0.0018871,8938e3,15.699667221297839,2.0,-9.0,0.0,NA,0.0,NA,29.0,1.0,1,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,NA,NA,3753,49815.14453125,2481.31494140625,11044e3,52296.45947265625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1886.0,NA,235.0,0,3,541,0,6e3,NA,0,511.0,1,0,0,0,294,0,0,4.01,1.0,235511.0,NA,NA,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,0.0052007,488e4,NA,NA,NA,-5.0,NA,0.0,NA,NA,NA,NA,25.0,1,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7002,NA,9238.846744904262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999.0,12,710.0,1,3,721,1,21.45,447000,1,235.0,0,0,0,0,878,0,0,4.01,1.0,235710.0,NA,NA,NA,NA,NA,NA,0.0,NA,0.0,1.0,1.0,0.1506723,1266838e3,0.0022583,9873e3,0.014988156416275586,-7.0,10.0,0.0,NA,0.0,0.0,3.0,2.0,1,0.0,344.11,118.68,299.26,26.96,390.93,129.7,363.2966666666667,149.51666666666665,429.676,216.948,262.11,34.10333333333333,230.994,31.302,512.8133333333333,646.624,296.21333333333337,62.604,9784,241944.125,4992596.0,1276711e3,5234540.125,0.0,wto,out,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961.0,12,750.0,1,1,752,1,4193.0,649660,1,235.0,0,0,0,0,717,0,1,4.01,0.0,235750.0,649,235750,3,RIVALRY,PROTO,0.25,1.0,NA,0.0,0.0,0.0,0.0487279,442372e3,0.0018871,8938e3,0.03872729996572806,9.0,-9.0,0.0,NA,0.0,0.0,29.0,14.0,1,0.0,1.8,0.6,0.5,0.7,0.6,0.7,0.3333333333333333,0.4333333333333333,0.36,0.38,0.6,0.7333333333333333,0.64,0.82,0.7666666666666666,0.74,1.3333333333333333,1.64,7843,49815.14453125,447946.03125,45131e4,497761.17578125,0.0,out,orig,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1976.0,7,850.0,1,1,860,1,14984.0,610541,1,235.0,0,0,0,0,809,0,0,4.01,0.0,235850.0,650,235850,1,ISOLATED,ISOLATED,NA,1.0,NA,0.0,0.0,0.0,0.0119312,133532e3,0.0016535,9355e3,0.1385862277055116,-7.0,9.0,0.0,NA,0.0,0.0,0.0,10.0,1,0.0,18.12,0.4,1.23,2.4,33.87,0.6,28.66,0.8666666666666667,24.84,0.72,3.1433333333333335,1.1233333333333333,2.202,0.912,29.526666666666667,25.56,4.266666666666667,1.824,12677,114389.2109375,321906.09375,142887e3,436295.3046875,0.0,art33,art26:5,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1866.0,7,255.0,1,1,240,1,38474.0,1923492,1,240.0,1,NA,0,0,174,0,0,4.01,0.0,240255.0,652,240255,2,ISOLATED,ISOLATED,0.5,1.0,1838.0,1.0,0.0,1.0,0.0658419,24342e3,0.0032339,1934e3,0.04911614033009376,-7.0,NA,0.0,NA,0.0,0.0,NA,8.0,1,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74191.97880449296,26276e3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1867.0,7,255.0,1,5,241,1,2383.0,181824,1,241.0,1,NA,0,0,189,0,0,4.01,0.0,241255.0,NA,NA,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,0.0703193,30457e3,NA,NA,NA,-6.0,NA,0.0,NA,NA,NA,NA,9.0,1,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92556.5704180281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1867.0,7,255.0,1,5,244,1,3691.0,282400,1,244.0,1,NA,0,0,191,0,0,4.01,0.0,244255.0,NA,NA,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,0.0703193,30457e3,NA,NA,NA,-6.0,NA,0.0,NA,NA,NA,NA,9.0,1,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92556.5704180281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1871.0,1,255.0,1,5,245,1,76073.0,4824421,1,245.0,1,NA,0,0,209,0,0,4.01,0.0,245255.0,NA,NA,NA,NA,NA,0.5,0.0,1816.0,1.0,0.0,1.0,0.1198476,4103e4,0.004697,4858e3,0.039191439795206576,-4.0,-7.0,0.0,NA,0.0,0.0,7.0,13.0,1,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128272.20915334346,45888e3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1867.0,7,255.0,1,5,246,1,192.0,98575,1,246.0,1,NA,0,0,183,0,0,4.01,0.0,246255.0,NA,NA,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,0.0703193,30457e3,NA,NA,NA,-6.0,NA,0.0,NA,NA,NA,NA,9.0,1,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92556.5704180281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866.0,8,255.0,1,2,247,1,101.0,87518,1,247.0,1,NA,0,0,173,0,0,4.01,0.0,247255.0,NA,NA,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,0.0658419,24342e3,NA,NA,NA,-7.0,NA,0.0,NA,NA,NA,NA,8.0,1,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74191.97880449296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1867.0,7,255.0,1,5,248,1,352.0,229941,1,248.0,1,NA,0,0,186,0,0,4.01,0.0,248255.0,NA,NA,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,0.0703193,30457e3,NA,NA,NA,-6.0,NA,0.0,NA,NA,NA,NA,9.0,1,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92556.5704180281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1849.0,12,255.0,1,5,250,0,1173.0,65574,1,250.0,1,NA,0,0,108,0,0,4.01,0.0,250255.0,NA,NA,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,0.0482937,16331e3,NA,NA,NA,-8.0,NA,0.0,NA,NA,NA,NA,NA,1,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1867.0,7,255.0,1,5,252,1,1577.0,139287,1,252.0,1,NA,0,0,187,0,0,4.01,0.0,252255.0,NA,NA,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,0.0703193,30457e3,NA,NA,NA,-6.0,NA,0.0,NA,NA,NA,NA,9.0,1,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92556.5704180281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1867.0,7,255.0,1,5,253,1,2725.0,99060,1,253.0,1,NA,0,0,185,0,0,4.01,0.0,253255.0,NA,NA,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,0.0703193,30457e3,NA,NA,NA,-6.0,NA,0.0,NA,NA,NA,NA,9.0,1,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92556.5704180281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866.0,8,255.0,1,2,254,1,4709.0,457571,1,254.0,1,NA,0,0,172,0,0,4.01,0.0,254255.0,NA,NA,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,0.0658419,24342e3,NA,NA,NA,-7.0,NA,0.0,NA,NA,NA,NA,8.0,1,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74191.97880449296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1867.0,7,255.0,1,5,257,1,6291.0,295242,1,257.0,1,NA,0,0,182,0,0,4.01,0.0,255257.0,NA,NA,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,0.0703193,30457e3,NA,NA,NA,-6.0,NA,0.0,NA,NA,NA,NA,9.0,1,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92556.5704180281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1867.0,7,255.0,1,5,261,1,9407.0,742907,1,261.0,1,NA,0,0,190,0,0,4.01,0.0,255261.0,NA,NA,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,0.0703193,30457e3,NA,NA,NA,-6.0,NA,0.0,NA,NA,NA,NA,9.0,1,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92556.5704180281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1867.0,7,255.0,1,5,268,1,1121.0,58604,1,268.0,1,NA,0,0,188,0,0,4.01,0.0,255268.0,NA,NA,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,0.0703193,30457e3,NA,NA,NA,-6.0,NA,0.0,NA,NA,NA,NA,9.0,1,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92556.5704180281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1867.0,7,255.0,1,5,270,1,329.0,49482,1,270.0,1,NA,0,0,184,0,0,4.01,0.0,255270.0,NA,NA,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,0.0703193,30457e3,NA,NA,NA,-6.0,NA,0.0,NA,NA,NA,NA,9.0,1,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92556.5704180281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1919.0,6,290.0,1,3,255,1,42e4,2700000,0,255.0,1,1,0,0,484,0,1,4.01,1.0,255290.0,671,255290,2,ISOLATED,ISOLATED,0.25,1.0,1918.0,1.0,0.0,1.0,0.0188027,24157e3,0.0768506,62897e3,4.087210879288613,8.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.0,NA,NA,NA,NA,NA,23.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,524,279952.89944286254,NA,87054e3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1922.0,8,255.0,1,3,255,1,9702.0,1299127,0,290.0,1,1,0,0,538,0,0,4.01,1.0,255290.0,NA,NA,NA,NA,NA,0.25,0.0,1918.0,1.0,0.0,1.0,0.0838957,61185e3,0.0188351,2785e4,0.22450614274629094,6.0,8.0,1.0,1.0,0.0,1.0,0.0,0.0,1,1.0,0.06,0.05,NA,NA,0.0083438,0.0067205,61.07224016666667,65.77944793333333,61.4173441,67.89166876,NA,NA,NA,NA,126.85168809999999,129.30901286,NA,NA,524,NA,350750.72042617126,89035e3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1922.0,8,290.0,1,3,255,1,3221.0,893074,0,255.0,1,1,0,0,539,0,0,4.01,1.0,255290.0,NA,NA,NA,NA,NA,0.25,0.0,1918.0,1.0,0.0,1.0,0.0188351,2785e4,0.0838957,61185e3,4.454221108462392,8.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,1,2.0,0.06,0.05,NA,NA,0.0083438,0.0067205,65.77944793333333,61.07224016666667,67.89166876,61.4173441,NA,NA,NA,NA,126.85168809999999,129.30901286,NA,NA,524,350750.72042617126,NA,89035e3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1945.0,12,290.0,1,3,255,1,102556.0,5022000,0,255.0,1,1,0,0,592,0,1,4.01,1.0,255290.0,NA,NA,NA,NA,NA,0.5,0.0,NA,0.0,0.0,0.0,0.0097796,24182e3,0.0798766,89697e3,8.167675569552948,-2.0,NA,0.0,0.0,0.0,0.0,0.0,1.0,1,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,524,696863.3521702837,NA,113879e3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866.0,8,255.0,1,1,300,1,8537.0,544419,0,300.0,1,0,0,0,171,0,1,4.01,0.0,255300.0,674,255300,1,ISOLATED,ISOLATED,0.5,1.0,1816.0,1.0,0.0,1.0,0.0658419,24342e3,0.0572548,34482e3,0.8695800090823625,-7.0,NA,0.0,1.0,0.0,0.0,18.0,8.0,1,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,492,NA,74191.97880449296,58824e3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1938.0,3,255.0,1,2,305,1,83869.0,6760000,1,305.0,1,NA,0,0,573,0,0,4.01,0.0,255305.0,675,255305,1,ISOLATED,ISOLATED,0.5,1.0,1919.0,1.0,0.0,1.0,0.1542221,68424e3,0.0051238,6753e3,0.03322351336157399,-9.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1,0.0,35.0,46.0,37.41,76.51,NA,NA,NA,NA,NA,NA,51.39666666666667,32.45666666666666,44.284,27.16,NA,NA,83.85333333333332,54.32,492,41368.15027500001,588034.4776992328,75177e3,629402.6279742328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1938.0,9,255.0,1,3,315,1,28674.0,3653292,0,315.0,1,1,0,0,574,0,0,4.01,1.0,255315.0,677,255315,3,RIVALRY,PROTO,0.0,1.0,1918.0,1.0,0.0,1.0,0.1542221,68424e3,0.0130477,146e5,0.08460330912365997,-9.0,7.0,0.0,1.0,0.0,0.0,0.0,5.0,1,0.0,52.0,55.0,56.72,59.8,NA,NA,NA,NA,NA,NA,60.04333333333333,50.25333333333333,54.726,50.512,NA,NA,110.29666666666665,101.024,237,NA,588034.4776992328,83024e3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1939.0,3,255.0,1,2,315,1,98909.0,9807096,1,315.0,1,NA,0,0,577,0,0,4.01,0.0,255315.0,677,255315,3,RIVALRY,PROTO,0.0,1.0,1918.0,1.0,0.0,1.0,0.1779559,79798e3,0.0121637,1468e4,0.06835232773962538,-9.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,1,1.0,NA,NA,52.0,55.0,NA,NA,NA,NA,NA,NA,57.376666666666665,51.25333333333333,58.558,55.106,NA,NA,108.63,110.212,237,NA,742452.1932651041,94478e3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1945.0,4,365.0,1,3,255,1,13e3,NA,0,255.0,1,1,0,0,597,0,1,4.01,1.0,255365.0,692,255365,5,RIVALRY,PROTO,0.25,1.0,NA,0.0,0.0,0.0,0.1182072,1773e5,0.0798766,89697e3,0.6757337962492979,NA,NA,NA,NA,0.0,0.0,0.0,22.0,1,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1621,696863.3521702837,NA,266997e3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1939.0,3,255.0,1,2,368,1,2846.0,152660,0,368.0,1,1,0,0,578,0,0,4.01,0.0,255368.0,697,255368,1,ISOLATED,ISOLATED,0.5,1.0,1918.0,1.0,0.0,1.0,0.1779559,79798e3,9.828e-4,271e4,0.005522716583153467,-9.0,-9.0,0.0,NA,0.0,0.0,13.0,6.0,1,0.0,NA,NA,11.0,9.0,NA,NA,NA,NA,NA,NA,6.406666666666666,6.753333333333333,5.662,5.25,NA,NA,13.16,10.5,831,NA,742452.1932651041,82508e3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864.0,10,255.0,1,3,390,0,1046.0,50147,0,390.0,1,1,0,0,163,0,1,4.01,1.0,255390.0,705,255390,1,ISOLATED,ISOLATED,NA,1.0,1816.0,4.0,0.0,1.0,0.0567315,19255e3,0.0030963,1716e3,0.05457814441712277,-7.0,2.0,0.0,0.0,0.0,0.0,NA,6.0,1,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342,5412.881064715814,58982.244546566675,20971e3,64395.12561128249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
